aX,aY,aZ,gX,gY,gZ
0.458,-0.815,-0.121,-22.583,19.043,-1.465
0.446,-0.801,-0.126,-29.907,21.667,-2.319
0.412,-0.766,-0.109,-32.227,21.912,-2.197
0.406,-0.764,-0.111,-27.893,21.667,-4.333
0.399,-0.780,-0.117,-30.457,21.545,-6.104
0.397,-0.793,-0.109,-35.278,21.545,-7.812
0.396,-0.811,-0.100,-36.621,23.621,-11.963
0.392,-0.860,-0.096,-35.217,25.513,-14.709
0.397,-0.905,-0.088,-35.461,30.334,-22.339
0.433,-1.057,-0.049,-35.461,33.813,-26.123
0.458,-1.142,-0.014,-31.555,40.649,-31.067
0.492,-1.273,0.035,-24.475,40.955,-31.799
0.497,-1.310,0.041,-16.296,39.124,-30.457
0.497,-1.329,0.059,-7.874,34.668,-21.484
0.483,-1.305,0.132,-4.456,33.630,-17.029
0.461,-1.270,0.161,8.240,28.748,-11.108
0.443,-1.232,0.186,10.681,25.696,-9.277
0.447,-1.227,0.196,4.333,22.949,-5.005
0.450,-1.181,0.218,-3.662,22.217,-2.014
0.450,-1.140,0.229,-11.047,20.630,1.038
0.450,-1.093,0.232,-15.198,11.841,6.897
0.443,-0.986,0.244,-15.808,4.456,10.376
0.431,-0.932,0.253,-15.137,-11.169,18.127
0.398,-0.832,0.265,-15.503,-17.761,21.790
0.382,-0.788,0.270,-16.724,-22.705,24.963
0.366,-0.750,0.270,-19.165,-28.076,29.297
0.337,-0.684,0.249,-19.897,-29.236,30.945
0.317,-0.659,0.227,-18.066,-30.762,34.180
0.289,-0.593,0.208,-14.465,-31.616,35.950
0.285,-0.565,0.205,-11.902,-33.691,40.771
0.276,-0.510,0.194,-12.329,-35.645,44.434
0.272,-0.486,0.179,-10.071,-36.865,48.706
0.268,-0.453,0.166,2.991,-36.560,58.960
0.278,-0.370,0.125,13.672,-35.706,63.232
0.290,-0.326,0.095,26.611,-32.898,65.613
0.351,-0.214,0.049,26.794,-31.311,63.049
0.380,-0.152,0.034,26.489,-30.457,58.594
0.394,-0.108,0.005,52.490,-35.156,43.762
0.406,-0.153,-0.099,70.618,-38.391,32.654
0.427,-0.327,-0.161,74.341,-37.659,-1.221
0.619,-1.119,-0.219,46.814,-37.598,-29.297
0.754,-1.532,-0.118,2.258,-36.621,-103.760
0.880,-1.984,0.094,38.513,-25.696,-133.789
0.865,-2.065,0.069,84.595,-5.615,-145.752
0.819,-2.065,0.048,40.405,39.978,-108.826
0.756,-1.864,0.110,2.197,53.284,-75.928
0.776,-1.725,0.160,-5.127,62.439,-15.869
0.720,-1.333,0.209,-9.399,67.505,9.277
0.633,-1.069,0.212,-21.790,72.388,29.602
0.548,-0.816,0.205,-40.649,72.205,51.025
0.442,-0.480,0.182,-45.898,66.956,53.650
0.421,-0.403,0.162,-45.044,48.340,54.321
0.395,-0.304,0.082,-33.508,34.546,54.138
0.399,-0.243,0.072,-6.714,9.583,50.659
0.424,-0.160,0.085,-11.475,4.578,47.302
0.431,-0.147,0.085,-21.912,3.601,41.870
0.420,-0.144,0.076,-32.959,7.629,25.269
0.364,-0.160,0.066,-29.907,10.925,14.465
0.332,-0.195,0.059,-23.010,17.883,-14.709
0.316,-0.390,0.060,-27.466,20.142,-33.264
0.355,-0.572,0.072,-32.837,21.729,-52.795
0.422,-0.793,0.106,-22.461,27.466,-85.022
0.542,-1.238,0.132,-2.075,34.607,-94.666
0.564,-1.416,0.100,15.137,53.406,-92.468
0.576,-1.643,0.023,7.629,64.209,-82.275
0.565,-1.686,-0.008,-16.418,84.534,-56.335
0.527,-1.680,-0.044,-24.536,89.355,-44.434
0.532,-1.654,-0.031,-27.344,89.844,-34.851
0.551,-1.612,-0.001,-20.264,84.778,-17.029
0.525,-1.447,0.036,-13.855,81.116,-5.981
0.471,-1.348,0.027,-7.446,67.993,15.076
0.394,-1.243,-0.034,-7.874,57.922,21.240
0.387,-1.243,-0.062,-8.240,37.476,22.217
0.419,-1.310,-0.074,-11.475,30.884,18.372
0.441,-1.347,-0.073,-16.968,27.588,13.489
0.456,-1.366,-0.076,-23.254,29.663,7.629
0.432,-1.310,-0.075,-22.827,33.081,9.094
0.402,-1.240,-0.042,-27.039,36.804,18.860
0.357,-1.099,0.072,-29.236,36.316,23.376
0.339,-1.041,0.112,-26.733,35.278,26.306
0.320,-0.987,0.123,-13.000,32.349,28.503
0.279,-0.865,0.129,-10.559,29.968,29.480
0.256,-0.803,0.134,-8.911,24.170,32.410
0.210,-0.693,0.128,-6.104,20.691,34.546
0.955,-1.996,0.290,-11.353,-27.954,-93.994
1.029,-2.182,0.386,65.735,-2.380,-123.596
0.812,-2.183,0.386,77.393,19.104,-109.497
0.722,-2.007,0.332,37.964,58.044,-34.424
0.852,-1.504,0.216,8.484,65.796,-10.620
0.764,-1.380,0.214,-17.700,67.383,-1.404
0.631,-1.254,0.224,-24.109,66.223,14.099
0.594,-0.938,0.201,-10.559,63.477,21.912
0.622,-0.804,0.135,2.808,52.979,24.536
0.553,-0.623,0.029,-2.075,45.715,23.254
0.498,-0.568,0.006,-5.859,38.940,23.682
0.465,-0.522,-0.002,-1.160,29.053,27.893
0.440,-0.438,0.034,12.878,27.710,29.114
0.422,-0.385,0.017,67.627,31.128,29.297
0.353,-0.250,-0.042,92.163,33.569,28.259
0.314,-0.206,-0.074,108.459,37.292,25.574
0.284,-0.198,-0.103,112.122,46.631,12.024
0.243,-0.286,-0.177,97.534,50.232,0.549
0.259,-0.420,-0.213,39.185,45.532,-33.936
0.413,-0.872,-0.173,5.188,37.598,-54.199
0.515,-1.123,-0.136,-42.053,30.579,-84.900
0.642,-1.553,-0.143,-58.350,33.020,-89.539
0.652,-1.706,-0.144,-72.266,39.185,-87.036
0.644,-1.819,-0.145,-78.186,65.674,-65.918
0.611,-1.875,-0.156,-73.608,80.750,-49.255
0.574,-1.803,-0.191,-21.973,85.510,-14.832
0.439,-1.500,-0.044,32.471,68.665,-1.648
0.395,-1.298,0.265,26.001,75.378,20.935
0.405,-0.947,0.615,-43.762,102.295,31.311
0.393,-0.783,0.599,-101.746,117.249,38.208
0.373,-0.634,0.504,-85.876,73.975,37.476
0.328,-0.434,0.299,-42.419,28.870,36.072
0.323,-0.401,0.262,-19.226,-45.776,38.025
0.334,-0.398,0.262,-25.879,-65.125,35.156
0.340,-0.398,0.266,-28.625,-74.524,28.076
0.343,-0.390,0.268,-25.940,-73.364,6.104
0.380,-0.441,0.280,-21.606,-63.965,-10.254
0.327,-0.562,0.257,-25.940,-27.710,-34.546
0.308,-0.678,0.291,-63.293,-6.958,-39.063
0.323,-0.797,0.299,-143.738,35.583,-54.138
0.446,-1.093,0.213,-153.748,48.462,-58.472
0.495,-1.204,0.145,-136.047,53.955,-59.875
0.485,-1.287,0.083,-59.937,53.406,-51.270
0.428,-1.329,0.045,-19.226,50.293,-39.307
0.430,-1.269,0.067,68.481,38.757,-10.559
0.395,-1.139,0.107,98.267,31.433,2.930
0.389,-1.048,0.127,115.173,22.217,16.235
0.382,-0.968,0.151,118.347,4.395,33.875
0.385,-0.875,0.309,101.440,2.014,37.903
0.416,-0.798,0.318,64.148,16.174,38.208
0.383,-0.683,0.142,60.242,19.897,32.471
0.337,-0.652,0.059,58.533,16.785,25.879
0.293,-0.568,-0.055,55.481,0.427,7.751
0.310,-0.555,-0.092,60.547,-10.376,-1.221
0.315,-0.559,-0.105,39.246,-28.381,-6.348
0.315,-0.569,-0.042,14.526,-32.898,-9.033
0.333,-0.596,0.016,-8.911,-31.189,-16.479
0.388,-0.708,0.038,-5.127,-25.208,-18.494
0.406,-0.781,-0.019,-0.122,-19.165,-19.653
0.426,-0.865,-0.080,8.118,-17.517,-21.118
0.508,-1.075,-0.181,16.357,-22.156,-21.545
0.564,-1.173,-0.229,42.725,-39.612,-18.494
0.664,-1.314,-0.257,41.870,-49.316,-14.221
0.699,-1.380,-0.232,-4.211,-62.683,0.977
0.799,-1.507,-0.064,-38.513,-58.411,10.559
0.845,-1.519,0.004,-80.139,-44.189,20.447
0.818,-1.387,0.077,-139.404,-10.193,32.227
0.780,-1.302,0.095,-119.995,-0.793,29.602
0.746,-1.254,0.080,-3.601,-7.629,9.827
0.661,-1.251,-0.027,52.185,-20.691,-2.869
0.615,-1.274,-0.077,112.549,-41.382,-24.292
0.566,-1.360,-0.106,115.479,-40.833,-33.325
0.528,-1.359,-0.111,106.812,-34.851,-39.124
0.459,-1.299,-0.138,88.074,-24.658,-36.194
0.323,-1.044,-0.203,80.811,-26.672,-31.006
0.302,-0.918,-0.194,33.386,-32.166,-10.498
0.302,-0.750,-0.148,-7.080,-27.588,7.629
0.276,-0.667,-0.110,-96.375,-6.592,43.396
0.218,-0.479,-0.034,-123.657,1.709,50.842
0.205,-0.405,-0.015,-132.202,4.761,50.537
0.191,-0.350,-0.012,-127.197,-4.211,40.894
0.203,-0.318,-0.041,-129.395,-14.404,38.025
0.238,-0.332,-0.039,-135.437,-34.729,39.124
0.289,-0.332,0.021,-125.977,-40.039,40.771
0.318,-0.337,0.049,-112.671,-36.926,44.739
0.336,-0.333,0.069,-102.600,-33.203,43.274
0.343,-0.325,0.070,-84.839,-31.067,38.818
0.358,-0.318,0.080,-65.735,-26.672,23.804
0.389,-0.293,0.132,-77.820,-20.508,14.343
0.370,-0.275,0.181,-126.892,-0.610,-10.498
0.388,-0.327,0.323,-145.752,10.254,-28.870
0.461,-0.460,0.441,-95.276,24.109,-77.454
0.552,-0.897,0.688,-22.278,28.564,-104.675
0.589,-1.181,0.731,56.213,35.522,-128.357
0.620,-1.464,0.693,162.048,65.186,-141.418
0.698,-1.948,0.461,182.678,82.092,-123.596
0.763,-2.060,0.393,144.531,89.294,-44.006
0.784,-1.893,0.290,102.966,75.562,0.183
0.753,-1.699,0.258,56.702,52.795,36.316
0.729,-1.492,0.272,5.066,-3.235,69.519
0.684,-1.148,0.289,26.611,-29.175,67.749
0.636,-1.024,0.240,102.661,-71.960,52.612
0.509,-0.839,0.090,121.338,-88.867,48.035
0.449,-0.753,0.060,133.850,-119.263,46.082
0.368,-0.624,0.078,144.653,-131.348,44.861
0.333,-0.582,0.082,150.879,-139.648,42.969
0.302,-0.557,0.064,136.353,-146.240,36.255
0.265,-0.529,0.012,113.464,-146.790,32.410
0.260,-0.502,0.021,72.937,-141.785,27.283
0.248,-0.418,-0.001,74.890,-133.667,25.757
0.240,-0.383,-0.034,79.285,-122.498,24.719
0.235,-0.365,-0.061,52.002,-97.961,23.132
0.249,-0.363,-0.053,25.024,-87.158,22.644
0.275,-0.371,-0.032,-3.967,-72.510,20.996
0.383,-0.420,0.028,-0.366,-64.697,20.508
0.441,-0.448,0.044,18.921,-42.725,19.653
0.538,-0.485,0.013,23.193,-34.241,19.592
0.576,-0.517,-0.047,25.757,-30.396,19.043
0.624,-0.605,-0.139,45.105,-38.757,10.193
0.843,-1.141,-0.388,68.481,-46.692,-2.441
0.997,-1.547,-0.496,101.440,-57.312,-47.546
1.217,-2.216,-0.446,85.266,-59.265,-73.425
1.223,-2.375,-0.324,65.491,-55.115,-93.994
1.155,-2.391,-0.256,85.449,-28.137,-97.839
0.867,-2.028,-0.197,81.665,-18.860,-77.026
0.696,-1.734,-0.130,32.288,-14.221,-22.583
0.471,-1.192,0.045,15.564,-13.428,-0.366
0.417,-0.982,0.116,-0.732,-14.038,33.203
0.358,-0.690,0.191,-9.399,-15.137,44.373
0.345,-0.595,0.203,-18.433,-16.052,50.476
0.338,-0.519,0.200,-31.616,-17.029,50.659
0.334,-0.405,0.194,-37.476,-17.822,48.828
0.324,-0.359,0.199,-44.006,-22.949,46.753
0.291,-0.268,0.180,-43.884,-26.917,46.692
0.278,-0.232,0.168,-45.654,-35.278,46.509
0.269,-0.182,0.160,-46.692,-38.452,45.166
0.266,-0.157,0.155,-47.974,-40.894,42.480
0.263,-0.136,0.142,-51.270,-43.762,33.630
0.266,-0.114,0.100,-52.429,-43.335,28.748
0.263,-0.112,0.079,-47.852,-36.072,19.104
0.271,-0.119,0.055,-43.213,-29.663,11.475
0.296,-0.133,0.065,-37.964,-21.606,0.977
0.355,-0.181,0.097,-30.029,-1.709,-28.259
0.376,-0.246,0.103,-29.175,9.094,-48.340
0.391,-0.378,0.111,-31.128,31.128,-101.257
0.432,-0.873,0.219,-27.405,41.199,-131.165
0.471,-1.200,0.317,13.123,59.570,-180.176
0.593,-1.964,0.445,40.955,68.665,-190.430
0.680,-2.325,0.459,63.782,75.867,-187.805
0.755,-2.582,0.425,99.976,77.271,-140.015
0.790,-2.550,0.141,95.581,69.336,-43.274
0.742,-2.297,0.143,25.757,54.443,48.706
0.668,-1.646,0.231,-1.587,42.175,75.134
0.640,-1.364,0.252,-5.737,24.231,88.501
0.587,-1.138,0.235,13.428,-30.823,96.619
0.445,-0.792,0.136,7.324,-60.669,99.976
0.397,-0.665,0.130,-29.541,-99.792,105.896
0.340,-0.473,0.161,-38.513,-105.103,103.516
0.315,-0.392,0.144,-38.208,-97.412,91.797
0.243,-0.231,0.072,-40.649,-92.224,86.121
0.211,-0.155,0.067,-49.744,-87.280,81.665
0.187,-0.097,0.057,-82.947,-69.031,74.768
0.141,-0.021,-0.026,-92.712,-60.120,70.801
0.115,0.020,-0.051,-79.041,-52.856,58.472
0.093,0.095,-0.010,-72.571,-46.692,50.903
0.095,0.129,0.039,-70.007,-36.499,43.152
0.103,0.157,0.076,-43.030,-9.277,21.423
0.145,0.199,0.097,-18.555,5.737,5.066
0.174,0.199,0.068,47.913,36.743,-34.485
0.234,0.041,-0.117,81.482,49.377,-55.969
0.288,-0.211,-0.268,100.891,54.565,-103.577
0.569,-1.152,-0.488,79.407,41.077,-128.540
0.767,-1.819,-0.457,46.448,19.165,-152.161
0.985,-2.544,-0.354,-17.517,-26.001,-186.218
1.387,-3.574,0.027,-3.418,-32.471,-188.416
1.436,-3.648,0.119,87.280,11.292,-118.896
1.069,-2.870,0.082,100.342,38.574,-51.025
0.855,-2.280,0.138,81.177,56.580,13.428
0.698,-1.737,0.166,13.062,54.687,88.318
0.493,-0.993,0.074,11.169,32.288,103.027
0.426,-0.768,0.065,3.784,-19.470,112.793
0.362,-0.458,0.130,-16.663,-34.302,112.122
0.350,-0.350,0.130,-35.461,-40.405,108.093
0.326,-0.190,0.040,-44.495,-40.405,92.529
0.314,-0.121,-0.016,-46.509,-39.429,83.923
0.308,-0.054,-0.064,-63.232,-36.377,68.726
0.294,0.075,-0.114,-73.364,-32.715,61.768
0.302,0.113,-0.090,-92.651,-17.700,49.988
0.318,0.177,-0.002,-87.830,-6.348,44.861
0.302,0.210,0.016,-71.838,6.348,36.987
0.274,0.232,0.010,-27.832,30.640,4.883
0.210,0.235,-0.041,-2.991,41.260,-20.508
0.183,0.195,-0.075,50.110,60.120,-81.787
0.128,-0.059,-0.164,73.059,67.444,-114.014
0.129,-0.318,-0.212,94.604,64.087,-173.523
0.276,-1.232,-0.229,99.670,50.964,-196.350
0.448,-1.854,-0.178,114.990,33.691,-211.243
0.656,-2.484,-0.140,173.218,1.038,-203.552
0.976,-3.311,-0.196,187.317,-11.658,-174.805
1.000,-3.324,-0.222,156.677,-36.194,-72.632
0.796,-2.689,-0.195,126.953,-52.002,-15.076
0.663,-2.221,-0.193,102.966,-68.481,33.020
0.558,-1.768,-0.224,59.570,-95.032,82.458
0.433,-1.073,-0.298,31.128,-104.797,90.454
0.393,-0.833,-0.319,-7.629,-115.295,93.933
0.319,-0.461,-0.357,-12.634,-118.896,91.431
0.280,-0.300,-0.359,-13.977,-126.892,82.336
0.219,-0.031,-0.306,-12.939,-128.357,75.378
0.201,0.058,-0.266,-10.315,-125.366,64.026
0.186,0.116,-0.227,-16.785,-107.117,30.579
0.176,0.166,-0.116,-26.611,-94.910,14.465
0.183,0.172,-0.036,-40.527,-69.580,-6.287
0.195,0.173,0.080,-40.466,-57.434,-12.024
0.190,0.171,0.092,-18.555,-35.278,-23.804
0.167,0.132,0.050,-3.601,-25.269,-32.654
0.151,0.083,0.020,9.155,-16.602,-43.640
0.135,0.002,-0.020,32.410,-7.935,-74.829
0.151,-0.332,-0.129,46.326,-8.484,-96.497
0.203,-0.622,-0.182,74.219,-11.475,-146.179
0.358,-1.490,-0.279,82.947,-12.085,-166.931
0.451,-2.014,-0.314,103.088,-14.038,-183.838
0.701,-2.887,-0.292,122.253,-15.320,-177.795
0.809,-3.092,-0.223,137.024,-15.991,-160.767
0.846,-3.086,-0.130,120.300,-10.498,-91.431
0.730,-2.548,0.004,93.872,-3.418,-45.654
0.619,-2.151,0.009,27.100,5.005,38.269
0.421,-1.460,-0.061,-0.061,-0.305,64.331
0.383,-1.254,-0.098,-18.616,-10.498,78.613
0.373,-1.121,-0.123,-35.950,-30.518,88.562
0.364,-0.933,-0.132,-36.377,-36.743,89.905
0.356,-0.847,-0.122,-33.386,-45.044,88.806
0.341,-0.732,-0.051,-40.405,-47.791,85.937
0.333,-0.699,-0.000,-50.476,-40.161,73.547
0.302,-0.638,0.065,-44.678,-29.846,64.453
0.281,-0.608,0.076,-37.659,-19.531,55.359
0.237,-0.570,0.097,-30.334,-11.047,41.687
0.209,-0.556,0.119,-27.039,-12.512,37.903
0.171,-0.534,0.152,-22.278,-17.944,34.119
0.078,-0.482,0.204,-19.836,-19.836,32.043
0.031,-0.464,0.208,-11.047,-24.963,24.475
-0.055,-0.441,0.231,-5.859,-28.076,17.395
-0.086,-0.446,0.246,-0.610,-29.541,6.531
-0.097,-0.501,0.245,11.841,-25.391,-29.175
-0.024,-0.820,0.186,18.799,-21.729,-49.500
0.057,-1.055,0.156,27.710,-13.550,-73.425
0.249,-1.527,0.095,32.349,-8.423,-70.251
0.333,-1.694,0.055,38.330,-6.531,-34.241
0.431,-1.786,0.043,33.569,-12.695,-10.132
0.440,-1.722,0.058,23.437,-20.325,12.817
0.431,-1.608,0.068,-2.197,-30.640,46.570
0.389,-1.310,0.068,-11.169,-34.119,54.871
0.361,-1.164,0.055,-18.677,-41.321,59.937
0.332,-0.959,0.033,-20.691,-45.410,60.120
0.344,-0.907,0.036,-24.048,-53.650,59.021
0.386,-0.858,0.049,-20.264,-55.908,58.594
0.406,-0.832,0.056,-13.062,-55.847,58.777
0.422,-0.796,0.062,-2.625,-51.575,60.120
0.453,-0.719,0.067,0.366,-49.744,60.059
0.465,-0.676,0.077,8.728,-47.424,56.824
0.471,-0.590,0.145,13.733,-44.739,53.711
0.467,-0.566,0.191,18.799,-39.246,50.171
0.464,-0.557,0.226,34.546,-22.217,37.109
0.498,-0.622,0.207,41.931,-14.343,25.146
0.526,-0.698,0.161,32.837,-8.301,-3.357
0.560,-0.875,0.133,18.982,-8.850,-15.137
0.562,-0.955,0.164,-6.958,-7.141,-25.513
0.510,-1.044,0.251,-17.029,-3.967,-24.170
0.458,-1.043,0.294,-26.184,-0.244,-20.630
0.397,-1.016,0.332,-45.776,10.193,-11.719
0.275,-0.967,0.366,-52.551,16.541,-6.226
0.216,-0.939,0.370,-47.180,30.518,9.277
0.122,-0.909,0.317,-41.931,36.621,16.907
0.101,-0.935,0.281,-36.987,39.368,23.804
0.111,-0.989,0.249,-23.132,40.039,34.058
0.157,-1.069,0.186,-14.832,41.626,37.415
0.171,-1.061,0.153,-3.906,46.082,41.504
0.192,-0.964,0.099,-6.042,46.265,42.175
0.204,-0.900,0.080,-19.592,38.879,41.687
0.219,-0.744,0.028,-24.414,32.593,41.443
0.218,-0.657,0.002,-26.489,26.062,40.833
0.211,-0.570,-0.010,-29.602,16.174,34.668
0.208,-0.418,-0.020,-28.259,13.672,26.917
0.232,-0.392,-0.042,-10.376,13.062,-0.244
0.331,-0.463,-0.097,2.686,13.611,-17.334
0.386,-0.545,-0.099,12.878,15.503,-36.255
0.442,-0.664,-0.083,19.287,26.123,-83.252
0.583,-0.961,-0.007,20.203,35.645,-109.009
0.669,-1.105,0.036,31.860,60.059,-145.203
0.821,-1.324,0.135,29.724,71.167,-146.790
0.875,-1.365,0.187,3.296,86.853,-115.112
0.922,-1.305,0.267,-12.939,94.299,-88.684
0.907,-1.229,0.278,-24.292,103.821,-60.059
0.880,-1.144,0.263,-21.729,127.197,-6.470
0.794,-0.962,0.213,-16.052,137.512,15.991
0.749,-0.870,0.198,-13.000,149.292,47.852
0.668,-0.716,0.165,-16.907,150.452,57.800
0.630,-0.662,0.134,-22.339,148.376,64.880
0.594,-0.621,0.105,-38.696,138.306,73.303
0.520,-0.562,0.055,-45.898,133.362,74.463
0.488,-0.526,0.025,-46.387,125.549,68.359
0.409,-1.895,-0.453,24.170,97.778,-63.232
0.440,-1.955,-0.470,32.532,109.009,-14.221
0.457,-1.895,-0.392,28.137,111.084,12.939
0.440,-1.791,-0.316,19.897,111.267,36.011
0.411,-1.669,-0.244,-12.817,104.614,64.209
0.357,-1.443,-0.172,-33.569,97.290,71.289
0.340,-1.350,-0.162,-65.857,77.576,80.078
0.311,-1.208,-0.134,-71.350,68.115,84.961
0.295,-1.151,-0.117,-67.017,54.687,96.313
0.257,-1.033,-0.069,-62.988,50.537,100.769
0.234,-0.965,-0.027,-59.937,47.852,103.149
0.212,-0.891,0.016,-55.176,47.119,99.609
0.173,-0.735,0.074,-54.199,48.706,93.750
0.155,-0.668,0.085,-51.636,52.185,77.332
0.144,-0.595,0.095,-45.471,53.345,68.604
0.142,-0.578,0.105,-36.072,53.955,60.608
0.136,-0.561,0.115,-14.709,54.321,46.875
0.134,-0.561,0.148,-7.080,54.504,41.504
0.144,-0.586,0.163,1.892,55.847,34.729
0.168,-0.646,0.184,4.822,55.481,32.166
0.183,-0.679,0.175,5.981,52.307,27.771
0.224,-0.774,0.153,-2.075,48.950,26.306
0.250,-0.829,0.174,-11.902,44.495,27.344
0.256,-0.855,0.207,-29.663,41.748,31.616
0.193,-0.835,0.249,-40.344,46.997,27.039
0.179,-0.857,0.236,-62.134,68.176,2.014
0.240,-1.052,0.234,-69.275,75.684,-8.484
0.278,-1.154,0.248,-79.163,79.651,-12.756
0.310,-1.230,0.270,-96.008,82.581,-6.897
0.367,-1.295,0.216,-92.468,84.106,-1.648
0.391,-1.304,0.166,-77.576,85.205,4.333
0.441,-1.316,0.170,-60.059,88.928,6.226
0.453,-1.285,0.172,-34.851,98.022,8.362
0.442,-1.229,0.141,1.648,121.704,13.000
0.385,-1.112,0.010,6.836,128.723,16.724
0.350,-1.053,-0.059,-5.432,125.977,27.893
0.292,-0.950,-0.140,-18.127,119.019,32.410
0.276,-0.916,-0.152,-37.231,103.821,35.889
0.271,-0.849,-0.141,-39.185,95.886,35.583
0.272,-0.816,-0.110,-40.100,87.402,34.302
0.282,-0.799,-0.071,-39.490,73.792,29.175
0.320,-0.803,-0.014,-35.034,71.045,27.405
0.337,-0.794,-0.023,-18.738,70.862,27.466
0.336,-0.688,-0.087,-11.597,68.665,28.076
0.274,-0.670,-0.069,3.540,60.547,31.799
0.395,-0.435,-0.166,18.066,58.899,36.255
0.486,-0.389,-0.217,13.428,53.467,28.992
0.497,-0.452,-0.208,-19.897,46.082,1.038
0.493,-0.477,-0.292,-22.766,49.805,-7.629
0.518,-0.506,-0.363,-11.902,48.157,-21.973
0.575,-0.596,-0.411,-6.836,42.419,-24.780
0.592,-0.616,-0.410,-2.258,36.499,-24.841
0.602,-0.625,-0.404,5.432,28.381,-18.005
0.595,-0.621,-0.402,9.094,26.672,-13.184
0.588,-0.616,-0.414,18.738,26.001,-11.841
0.568,-0.664,-0.464,15.808,24.658,-14.832
0.553,-0.734,-0.477,4.211,13.916,-19.958
0.547,-0.914,-0.481,6.409,5.859,-20.691
0.560,-0.980,-0.471,12.329,-2.380,-20.752
0.574,-1.016,-0.454,25.940,-12.451,-19.287
0.575,-1.002,-0.419,34.668,-14.465,-18.066
0.570,-0.962,-0.417,57.068,-21.729,-16.724
0.580,-0.884,-0.387,61.096,-30.701,-16.052
0.605,-0.876,-0.333,53.711,-53.040,-14.038
0.680,-0.935,-0.191,44.312,-61.096,-12.939
0.712,-0.980,-0.139,32.410,-65.552,-11.902
0.733,-1.031,-0.101,8.606,-63.477,-10.132
0.737,-1.162,-0.080,0.183,-56.519,-9.521
0.724,-1.247,-0.107,-11.169,-34.790,-10.254
0.679,-1.426,-0.195,-17.578,-23.315,-11.475
0.660,-1.493,-0.241,-21.118,3.479,-15.320
0.640,-1.512,-0.367,-17.151,20.081,-15.320
0.614,-1.435,-0.457,-11.353,35.828,-11.658
0.569,-1.306,-0.541,-0.549,47.180,5.676
0.462,-1.001,-0.581,4.333,39.307,16.785
0.407,-0.859,-0.528,4.578,10.437,34.912
0.307,-0.636,-0.386,-3.174,-2.563,39.063
0.266,-0.555,-0.333,-14.771,-15.991,36.804
0.214,-0.442,-0.269,-14.404,-17.334,32.288
0.206,-0.408,-0.256,-11.108,-16.724,27.100
0.206,-0.387,-0.245,-12.146,-14.954,17.822
0.219,-0.393,-0.209,-15.137,-14.648,13.672
0.234,-0.423,-0.181,-19.043,-13.611,8.240
0.271,-0.513,-0.115,-20.813,-11.536,8.118
0.285,-0.553,-0.102,-28.992,-2.869,10.193
0.306,-0.613,-0.132,-34.302,1.709,10.986
0.321,-0.633,-0.159,-39.490,5.066,12.451
0.333,-0.644,-0.180,-57.800,7.935,20.142
0.319,-0.626,-0.175,-68.176,9.155,24.475
0.294,-0.596,-0.159,-65.247,17.944,28.564
0.222,-0.508,-0.167,-54.932,25.085,28.015
0.178,-0.450,-0.184,-37.415,36.621,18.677
0.104,-0.350,-0.186,-31.799,41.931,6.775
0.075,-0.369,-0.190,-29.480,49.683,-12.451
0.067,-0.475,-0.240,-37.048,62.988,-72.144
0.138,-0.810,-0.426,-46.082,59.448,-104.736
0.219,-1.013,-0.491,-59.082,32.166,-157.471
0.515,-1.569,-0.486,-57.739,15.503,-169.922
0.687,-1.799,-0.454,-26.978,-15.747,-146.240
0.908,-1.828,-0.404,-1.465,-33.691,-113.647
0.920,-1.656,-0.359,16.235,-55.664,-77.820
0.894,-1.463,-0.279,13.550,-106.445,-25.635
0.826,-1.177,-0.022,3.845,-126.953,-10.498
0.795,-1.063,0.116,1.404,-138.306,7.996
0.723,-0.840,0.298,4.761,-128.967,12.512
0.685,-0.742,0.322,7.080,-113.220,14.160
0.647,-0.663,0.301,9.521,-77.332,12.268
0.580,-0.581,0.188,11.292,-63.354,11.108
0.552,-0.566,0.114,12.817,-50.293,13.062
0.483,-0.539,0.002,9.399,-50.903,15.503
0.447,-0.528,-0.018,9.705,-53.406,16.907
0.376,-0.524,-0.027,15.564,-51.147,15.076
0.339,-0.535,-0.039,23.010,-46.936,12.085
0.305,-0.558,-0.062,32.959,-43.457,5.066
0.254,-0.632,-0.078,32.837,-46.509,1.831
0.233,-0.678,-0.067,26.611,-49.805,-7.141
0.203,-0.789,-0.072,23.376,-46.448,-14.954
0.192,-0.859,-0.099,17.761,-35.034,-38.696
0.178,-1.038,-0.181,14.832,-29.602,-53.955
0.172,-1.146,-0.236,11.414,-25.024,-70.251
0.180,-1.295,-0.306,-7.812,-23.315,-100.525
0.283,-1.789,-0.392,-23.804,-28.137,-108.948
0.374,-2.052,-0.392,-21.729,-35.095,-97.595
0.496,-2.256,-0.442,-4.517,-32.959,-77.393
0.494,-2.155,-0.514,34.912,-35.583,-23.376
0.395,-1.685,-0.566,44.067,-46.936,2.014
0.324,-1.423,-0.493,44.006,-62.500,21.606
0.271,-1.201,-0.389,35.583,-87.952,42.114
0.216,-0.885,-0.187,31.433,-93.872,47.302
0.204,-0.761,-0.105,27.283,-94.543,49.622
0.210,-0.539,0.013,26.917,-91.309,46.387
0.224,-0.443,0.047,24.963,-79.468,34.668
0.255,-0.295,0.068,21.423,-72.327,27.832
0.271,-0.244,0.054,16.785,-65.674,20.935
0.289,-0.205,0.029,5.859,-58.472,8.362
